GeneID	GSM2440320	GSM2440321	GSM2440322	GSM2440323	GSM2440324	GSM2440325	GSM2440326	GSM2440327	GSM2440328	GSM2440329	GSM2440330	GSM2440331
100532736	4330	3628	2779	8487	6996	4316	4871	6900	19916	14906	5045	6989
644068	593	533	482	1422	436	139	1242	458	864	457	384	295
4681	3686	3141	2188	8109	6372	3617	4564	5508	14267	13086	4990	6710
3362	9	27	1	20	11	4	6	15	9	4	5	1
255104	725	431	606	976	1716	800	1031	1843	2671	1875	152	332
54546	431	1711	361	708	359	7	143	938	2012	2442	28	824
105376823	5	4	2	0	4	0	0	1	2	8	2	1
23252	551	424	256	202	576	352	228	282	1014	368	18	76
30814	1	0	0	8	21	0	0	1	6	2	3	0
5320	2288	55	84	96	360	546	5004	5787	167340	9125	36	1710
5322	170	26	12	55	111	1546	29	17	38	2	2	3
26279	55	97	3	10	8	41	11	150	2	41	0	198
64600	14	1	9	1235	972	1	2	48	103	2	14	24
391013	0	0	1	8	11	177	2	4	1	1	4	1
127733	72	95	239	267	413	907	180	629	3017	718	144	138
101928017	4	6	14	28	80	1144	20	41	121	26	20	21
105376825	5	8	35	30	24	39	29	36	203	44	76	11
105376826	1	1	0	6	11	0	1	1	17	3	2	2
105376827	0	0	0	0	0	0	0	0	1	0	0	0
105376828	0	0	0	0	0	2	0	0	1	0	0	0
127731	2	2	1	8565	0	0	3	1	0	0	263	0
339505	1	0	0	67	4	1	3	0	2	0	5	0
55450	1190	587	424	1922	974	488	821	599	2754	290	563	266
79594	521	467	284	308	972	1568	314	819	2014	669	267	203
163933	31	0	4	20	7	30	4	0	0	0	0	3
978	228	43	142	912	1592	23	119	44	407	176	34	432
65018	914	725	405	798	1574	4037	399	677	1766	1569	493	564
102464833	3	19	1	0	13	63	2	1	4	1	0	0
100861548	2891	1238	1515	2871	3957	3454	1926	2856	5183	4818	1336	1549
1650	7157	5073	4158	4349	11328	3254	4583	9626	18897	11462	3049	2560
57576	40	20	7	15	41	63	9	12	41	2	16	9
400745	9	1	13	15	49	10	10	42	14	3	5	2
112268222	445	229	251	187	1102	815	562	210	859	342	53	59
50809	871	599	427	422	2570	1637	1087	323	1395	523	91	108
8672	480	686	442	611	1490	868	324	417	1146	650	180	164
105376830	12	7	21	16	9	1	5	22	18	20	15	12
105376829	2	2	3	3	5	1	7	4	6	8	3	1
100302155	0	0	0	0	0	0	0	0	0	0	0	0
1889	3981	2683	1959	4444	4783	7003	2047	4248	6489	3838	1034	1664
100506801	15	7	13	31	42	11	8	19	30	21	11	15
105376832	0	0	0	0	0	0	0	0	1	0	0	0
84224	10	56	10	5	132	83	12	34	10	61	2	3
249	520	99	29	64	241	33	40	47	26	16	56	30
105376834	0	0	0	0	0	0	1	4	0	0	1	0
5909	1256	203	455	568	1760	65	1712	1828	1487	2769	1946	273
84196	128	217	147	135	284	238	85	148	379	176	60	82
401944	2372	1410	1728	1836	3672	6059	1899	1991	3355	1616	2767	936
3339	2980	2444	2333	2162	6588	14067	2560	2498	4762	2070	3173	1112
23436	3	0	2	1	0	0	1	0	3	0	3	0
10136	2	0	3	1	0	0	0	0	2	0	1	0
101928043	3	8	0	3	15	10	0	4	17	4	0	2
29092	117	175	67	76	335	419	193	126	270	146	6	25
112268223	5	1	2	1	9	8	1	1	2	6	1	0
998	729	738	426	510	1290	1236	321	776	1574	771	165	193
54361	143	366	31	107	294	24	81	633	120	672	232	130
105376845	25	10	15	50	44	6	17	48	62	76	43	9
105376850	2	4	7	13	13	1	2	2	31	36	7	5
107985377	2	0	2	6	5	0	0	2	3	30	2	1
100616433	0	0	0	0	0	0	0	0	0	0	1	0
105376856	0	0	0	0	0	0	0	0	0	0	0	0
9923	635	889	587	604	2637	944	490	618	1088	522	143	210
2046	4	5	2	129	3	1	7	0	1	0	3	1
102466615	0	0	0	0	0	0	0	0	0	0	0	0
712	3345	2940	898	1747	2190	3088	788	2563	2141	1011	1871	2367
714	1029	2669	225	370	1606	1454	216	1067	1106	380	58	250
713	2078	2644	495	946	2171	2143	406	1870	1561	619	601	1222
2048	4455	3367	7322	5240	5355	111	7381	9093	42654	15753	3440	4862
100616391	0	1	0	0	0	0	0	0	3	0	0	0
100422914	6	4	8	2	16	1	5	5	71	11	1	1
646262	0	0	0	0	1	0	0	0	0	0	0	0
729059	1	2	1	1	1	2	2	1	1	1	0	0
23028	2169	2252	1532	2226	3852	1677	1997	4148	6294	2362	502	903
100422866	0	0	0	0	0	0	0	0	0	0	0	0
7798	495	466	261	355	822	507	241	604	1120	571	187	282
3352	1	5	41	14	38	1	57	216	291	67	113	104
100996511	9	5	23	14	74	19	18	12	23	22	62	13
10236	327	848	423	167	1026	864	212	414	1390	578	100	90
80818	28	39	13	32	72	131	29	14	58	33	1	4
148898	108	48	74	185	192	175	183	33	163	162	11	11
6920	1258	727	573	2597	1393	2548	1870	6589	546	5340	3565	1253
55616	181	168	134	1008	677	639	506	126	73	455	168	151
1870	326	426	194	962	723	14	486	657	2164	796	344	390
101928163	0	3	0	1	1	0	0	3	8	3	0	1
105376859	10	6	1	13	44	3	7	4	10	18	0	5
3399	984	2889	364	1774	7549	2309	141	5223	1219	4220	180	1600
107984928	1	0	0	0	2	2	0	1	3	0	0	1
259283	5	1	1	31	15	5	10	4	42	1	7	14
6135	42691	34116	36901	36637	40466	29862	29620	122683	154806	63652	37066	18968
6924	634	447	346	805	1226	551	286	648	1845	593	123	202
100506963	74	77	31	79	161	87	57	38	113	57	9	7
57095	988	623	601	769	1507	1125	668	1193	2626	1014	116	203
105376860	80	107	74	32	218	52	35	159	307	143	4	16
11313	4600	2495	2353	4741	5745	937	3348	6718	6689	4713	5110	3042
2582	4793	2532	3199	6457	8293	328	3246	5318	10711	10398	1619	2699
3155	2541	854	1174	1962	2078	1766	2112	2043	3561	4109	1910	1404
105376861	1	0	0	8	0	0	0	1	1	1	0	0
2517	839	1128	215	544	572	328	249	673	1160	794	110	333
1269	3	5	4	2	9	12	0	3	1	0	1	1
107984929	0	0	1	1	0	1	0	1	1	0	0	0
100616492	0	0	0	0	0	1	0	0	0	0	0	0
55629	167	192	131	148	595	288	151	125	345	102	24	41
10772	209	278	238	181	619	248	136	213	760	250	46	78
105378615	0	0	0	0	0	0	0	0	0	0	0	0
105376863	48	7	13	43	109	2	50	9	167	5	5	7
107984931	14	9	4	2	25	0	16	8	22	1	0	2
127294	539	506	435	505	1041	3	1086	1275	1387	44	449	662
107985737	12	10	21	11	24	0	32	18	37	3	16	15
105376864	4	1	0	3	4	0	1	5	5	0	3	5
58985	1171	991	675	1923	3578	10	1797	1058	2918	404	476	654
163702	257	221	135	537	812	5	324	124	357	100	33	112
284632	6	3	4	38	36	0	5	1	7	0	0	4
105376871	0	0	0	10	27	0	3	0	3	6	0	0
57822	39	12	39	339	545	7	136	44	200	81	2	26
90529	151	84	94	269	476	221	184	156	331	343	38	117
57185	516	405	524	800	756	1128	455	671	2490	869	731	383
100750325	5	5	5	8	13	3	10	6	18	17	0	8
11123	131	133	78	84	228	95	113	162	272	299	12	61
100506985	1	2	1	0	7	4	2	0	3	3	1	3
400746	74	37	11	14	63	0	39	21	51	111	15	27
10250	810	417	474	706	2824	1182	707	646	1643	776	601	258
25932	47	57	24	29	125	540	21	38	34	60	7	14
105376876	0	0	0	1	0	0	0	0	0	0	0	2
864	83	364	270	50	396	63	407	341	1529	74	153	234
102465437	0	0	0	0	1	0	0	0	0	1	0	0
107984932	0	0	1	0	0	0	3	1	0	1	7	2
105376878	18	23	28	17	62	5	46	19	27	8	4	26
100616365	0	0	0	0	0	0	0	0	0	0	0	0
105376879	0	2	0	1	0	0	0	2	0	0	0	0
25949	724	662	479	1044	877	1269	781	795	1503	683	1001	480
57035	341	358	414	324	1917	678	366	156	741	432	43	60
105376882	5	3	0	4	6	5	2	3	0	2	0	1
6007	34	14	25	28	40	27	45	14	27	29	151	23
23585	234	350	160	145	468	526	113	187	536	462	40	71
6006	124	170	99	126	245	232	83	119	270	258	41	61
55219	560	486	297	491	688	335	258	401	647	379	89	111
26119	1307	1229	585	1953	2440	581	1278	1535	2018	1862	2103	1287
57134	51	117	13	45	482	1370	20	55	24	31	18	18
57190	1850	1632	1057	1763	5009	2322	1074	3493	1472	2936	1568	1097
56181	1070	581	614	1085	1541	2962	983	1019	2294	1225	737	655
646471	46	60	44	18	261	194	48	27	195	68	11	16
79000	92	100	53	71	192	128	63	121	316	117	8	24
164091	319	199	256	481	571	721	376	641	612	355	322	150
3925	1230	1709	379	633	1382	487	685	1481	2968	964	69	195
100500808	54	96	11	10	77	24	23	43	116	26	0	2
105376885	0	0	0	0	0	0	0	0	0	0	0	0
5051	428	277	338	304	646	306	227	337	526	833	372	411
101928216	2	0	1	6	11	6	2	0	3	0	0	0
2134	10	0	5	6	31	100	10	0	12	0	0	1
7780	106	7	3	744	231	2	189	14	28	2	37	96
105376910	4	3	1	51	51	0	8	0	0	1	0	2
84676	1	0	0	5	33	4	0	1	0	0	0	1
149420	23	27	19	74	34	19	36	28	39	54	33	21
105376886	0	1	0	0	1	0	0	0	0	2	2	0
79927	63	20	13	34	39	125	26	22	74	3	4	19
110806296	0	0	0	0	1	0	0	0	0	0	0	0
51042	2671	1136	1328	3781	2498	487	1793	3119	4059	2090	7810	1971
10256	1525	868	1100	2343	4003	51	2752	1741	2472	2214	659	952
378807	1	0	3	2	1	0	4	1	7	2	0	0
101928303	29	11	13	63	51	6	47	2	143	38	93	12
64793	214	273	181	183	708	160	216	283	1042	527	44	91
83442	10051	5413	5266	18965	12314	1749	8530	17692	16033	35892	14853	15673
91544	1984	952	874	2981	3097	691	2904	2197	2098	2755	1146	1277
1043	266	398	104	134	388	374	72	461	204	198	55	280
55057	627	134	372	1465	2010	1	309	636	1379	566	169	498
257101	3	3	1	4	4	5	32	13	26	16	11	8
79727	0	0	0	0	0	0	0	0	0	0	3	0
79947	551	577	413	584	1573	743	472	1243	3109	1291	607	514
101928324	5	3	4	15	18	7	9	10	19	7	0	3
3151	1638	1366	1616	927	3298	3243	877	2428	8370	3125	374	389
6195	3591	2512	2399	4879	4529	214	2681	3904	8377	6074	2039	2341
100302190	0	0	1	1	0	0	0	0	1	0	0	1
105376888	0	0	0	0	0	0	0	0	1	1	0	0
101928728	8	9	1	14	45	15	14	12	32	12	3	5
8289	358	555	228	211	1082	784	192	387	905	395	322	154
55650	159	119	113	94	329	264	106	112	301	292	17	39
84243	876	561	533	1654	1737	1077	948	1195	2210	1144	319	634
2810	2601	1018	2238	4478	9713	31	1446	12675	20466	8559	5612	6328
54707	846	562	713	817	1195	796	708	1217	2136	1145	1124	613
63906	500	333	228	493	933	591	353	690	1105	486	1086	521
10726	5739	2324	3039	5178	7216	5294	4488	7921	19236	7551	6379	3151
8431	245	47	156	24	58	1	346	68	1556	0	221	6
126695	549	410	347	346	946	1	512	824	1576	726	45	163
388610	107	33	54	105	509	527	81	17	103	265	35	22
115572	34	11	11	10	185	1784	4	12	40	28	1	9
101928391	3	3	2	0	6	4	2	5	2	0	0	0
6548	1231	646	520	1912	2116	1134	650	1256	2345	2203	465	975
102723760	0	0	0	0	0	0	0	0	0	0	0	0
105376890	0	0	0	0	0	0	1	0	0	0	0	0
23038	982	800	552	836	2130	1875	846	596	1521	1241	631	332
84065	1450	948	863	1875	2220	1336	1434	2386	3127	1772	1340	1163
644961	4	4	2	5	19	2	3	5	11	6	3	1
84958	595	232	827	745	780	106	688	3139	979	5613	2017	1388
9064	1021	383	445	1735	2491	1478	515	1136	1569	2258	448	971
8547	913	36	14	77	47	54	30	9	19	10	4	35
388611	38	5	3	100	19	0	72	21	42	100	17	10
2827	64	22	18	146	96	6	39	48	214	95	48	32
10163	1593	1414	883	959	3426	3789	785	1669	3709	1730	525	1820
105376892	47	24	20	25	19	15	22	19	6	41	18	2
27245	473	182	186	439	804	1279	225	242	377	454	250	189
2268	276	276	138	144	192	112	126	120	234	53	17	70
111216282	2	0	0	0	1	2	1	3	5	1	0	0
2537	1259	613	200	259	2803	5364	951	384	17820	3658	55	331
199870	56	41	32	39	125	92	28	48	158	113	29	21
23673	164	126	76	91	260	362	79	115	329	113	20	35
5511	200	320	154	85	590	528	83	149	522	185	22	28
677774	0	0	0	0	0	0	0	0	0	0	0	0
9473	402	468	168	368	328	304	195	226	467	154	44	111
6118	316	372	401	195	490	613	230	462	1551	670	118	212
27293	770	709	295	1125	1100	2	599	939	324	1385	308	525
55113	461	273	237	223	587	357	447	290	541	429	77	171
2140	341	293	421	318	478	199	366	463	1341	456	68	120
5724	124	159	150	68	272	166	45	258	523	160	109	191
22826	1571	1197	805	1573	1987	2507	1012	2029	3562	2035	571	743
93974	2935	2448	1771	3221	3798	1419	3964	2755	10589	5462	654	1425
83667	728	464	435	773	433	475	667	767	714	923	956	316
54797	541	279	328	564	451	335	533	518	882	829	758	420
65979	285	319	308	215	695	484	285	422	1376	619	897	359
1104	1301	1523	1569	1630	3529	338	1184	1927	6201	2296	465	361
8420	1381	905	1819	2145	4191	597	1088	3064	6811	3797	1033	1200
6080	6	42	31	9	28	2	14	38	58	21	7	13
26768	10	77	17	14	50	4	27	41	108	45	13	5
54952	521	311	373	1007	1075	989	526	784	1362	772	483	550
85028	1420	529	751	1251	1554	376	1032	567	2067	802	139	210
692212	190	41	70	319	172	22	104	87	186	174	33	45
677838	77	27	72	66	75	18	28	33	146	67	2	11
677825	16	10	12	16	23	16	14	21	34	31	1	4
692073	5	15	1	1	12	4	6	3	13	8	0	3
115273	38	37	14	61	48	39	48	20	68	20	35	19
6883	307	253	192	195	458	403	178	177	600	357	21	37
105378616	3	6	2	3	6	17	3	9	10	4	8	3
26824	1	3	0	2	1	1	0	4	1	1	3	0
10691	256	184	179	295	411	204	184	350	522	263	87	115
51441	455	507	292	253	876	456	275	334	723	332	126	77
4985	34	13	91	6	65	32	6	32	122	28	214	5
2035	512	573	262	271	1027	694	581	278	1219	472	109	74
399474	208	138	103	168	289	1024	273	116	307	187	28	34
6429	1570	1880	928	809	3936	2511	890	1201	3524	1712	158	248
51102	671	401	475	749	1307	613	780	1526	2363	1344	757	413
10076	305	63	153	324	1255	386	130	291	72	614	89	15
101928460	0	0	0	0	0	0	0	0	0	1	0	0
107984933	0	0	0	0	0	0	0	0	0	0	0	0
107984934	1	0	0	0	0	1	0	0	0	0	0	0
101929406	1	4	4	3	0	0	0	8	22	0	7	14
105378617	0	1	2	0	3	1	0	0	0	0	0	0
105378618	0	0	0	2	0	0	0	0	0	0	0	0
4146	7	13	5	9	22	13	16	3	25	11	2	1
100129196	94	49	61	180	193	48	130	60	154	86	20	4
7805	2457	2603	1003	2851	2219	1067	1285	2152	2098	1022	2239	2907
100616164	0	0	2	0	0	0	0	1	0	0	0	0
105378620	3	13	8	4	3	4	1	8	15	3	5	7
105378621	0	0	0	0	0	0	0	0	1	0	0	0
105378622	0	1	0	1	2	55	0	2	2	1	0	0
400748	1	1	0	0	0	0	0	0	2	0	1	0
9672	1881	1025	1096	1577	3326	8050	613	2147	1898	2696	350	369
9698	183	296	237	183	741	486	140	217	413	271	387	108
692234	0	4	1	2	11	3	0	0	1	1	1	0
692235	0	4	0	0	6	1	0	0	1	0	1	0
692200	0	0	0	0	0	0	0	0	0	0	0	0
107984935	2	2	4	5	3	2	7	2	23	5	5	6
79570	6	5	3	13	13	15	3	5	15	0	17	14
9410	330	392	193	204	670	587	176	884	1251	367	30	61
51538	699	536	351	727	1025	1143	459	837	2007	841	225	349
2170	73	18	63	3962	77	371	382	222	511	29	10	25
105378623	1	1	0	17	2	0	1	1	6	0	0	0
107985470	0	1	0	0	0	0	1	1	4	1	0	0
347735	7259	4275	3544	12091	11435	63	6088	12615	29278	9141	7796	6237
105378625	4	1	1	9	9	0	1	3	28	9	0	0
105379772	0	0	0	0	2	0	0	2	6	50	0	0
149086	0	0	0	0	6	0	0	0	31	17	0	0
284551	2	0	0	3	7	0	1	0	26	45	0	1
105378626	391	246	1292	505	1545	133	493	490	4489	916	437	31
64129	5516	2263	3698	9290	8330	4521	4405	4194	17905	5895	2717	594
3061	39	46	34	23	140	136	23	43	187	100	0	10
553115	2163	1099	1081	1658	3402	2507	1317	2065	4876	3170	1125	1211
107985471	22	15	19	11	95	35	17	22	99	124	6	3
105378628	5	1	8	4	5	6	2	4	2	0	0	1
1307	2430	418	1776	2631	10903	8914	1655	3125	4475	9383	1681	573
101929444	31	7	39	15	112	33	37	122	70	601	367	24
576	66	26	74	183	262	436	125	99	305	67	134	58
100423028	0	0	0	0	0	0	0	0	1	0	0	0
90853	126	24	375	316	414	5	100	632	123	175	82	107
8073	404	700	391	323	709	853	313	781	1132	634	112	256
10657	813	935	991	600	1865	1317	418	1109	2358	1173	114	243
55116	448	318	345	545	745	507	818	648	913	564	347	234
100847018	1	0	1	0	1	0	0	0	2	0	0	1
23633	819	527	761	693	1491	1823	503	1187	2519	1464	1431	651
200081	2125	1308	1167	2032	3631	2355	1772	2369	4830	2543	1370	1446
79140	483	162	125	427	367	429	269	366	712	358	333	170
56063	969	358	468	933	1340	421	918	739	1163	1200	777	568
55721	192	99	134	206	443	121	148	345	722	613	306	158
149069	162	59	135	147	266	57	213	167	230	313	122	150
8668	8878	3754	5846	8131	11651	5234	7162	11151	21464	12297	6646	3868
339483	383	212	138	478	458	525	360	247	474	251	104	211
84734	184	68	60	459	302	104	189	135	291	164	305	228
3932	164	315	256	73	460	103	58	348	600	142	13	170
3065	3361	2644	2449	2016	6946	2054	2068	2531	9550	4558	152	618
65108	4901	3267	3823	3384	8297	259	3433	7822	10281	6306	703	1711
105378629	5	4	0	0	3	2	3	5	5	4	1	0
81629	181	80	160	223	409	176	142	102	183	207	226	116
100128071	320	106	51	557	532	153	466	60	115	62	48	64
55108	1605	1371	932	1248	2881	2038	966	1384	3296	1883	562	514
728116	0	1	1	11	1	1	0	0	2	0	0	1
653121	60	51	62	48	75	104	61	125	225	178	337	111
102723870	0	8	0	0	2	3	1	0	6	2	0	0
339487	431	368	168	280	446	398	183	375	935	451	204	178
5928	199	320	201	140	571	549	179	174	531	200	35	28
81493	75	56	80	93	174	317	131	73	191	118	30	22
57648	2780	1817	2296	3243	4971	492	2700	4555	8159	7280	1806	2602
8565	3292	1558	1977	3458	4800	1717	4223	4589	7901	5128	2662	1643
64766	227	121	84	258	339	239	141	161	442	169	30	53
252995	49	14	23	17	30	139	10	9	51	7	5	5
105378631	0	1	1	2	2	2	2	1	1	2	2	1
3208	398	260	295	1365	447	87	509	1481	864	1871	1929	1982
113452	3664	4823	2902	9328	4996	1406	3957	19688	11776	19678	9472	14335
105378632	1	0	2	1	5	1	0	1	7	8	0	1
127544	293	290	150	135	566	529	114	673	1181	475	15	102
204	2663	2464	2116	2292	3590	2010	1951	4851	12542	4090	445	786
105378635	4	0	1	0	11	0	4	1	12	0	1	1
113451	95	255	119	452	147	199	53	119	213	263	26	30
112268224	5	4	2	2	2	4	3	0	1	3	15	0
55223	126	113	101	273	472	177	140	104	462	271	46	49
149076	169	250	179	189	1158	936	272	244	488	224	90	99
127550	2	0	0	1	3	1	3	3	2	0	1	0
1912	5082	2150	3031	3259	5884	4861	3157	6309	8551	3789	4399	1938
100500853	17	25	31	6	67	99	8	17	65	16	3	0
101929464	1	1	3	2	1	0	0	2	7	8	8	3
7579	119	95	66	61	148	147	79	109	308	57	13	37
114784	12	4	15	20	121	12	1	4	295	14	1	3
105378638	5	0	0	0	3	0	0	0	1	0	1	0
127540	0	0	0	0	0	0	0	0	0	0	0	0
402779	0	0	0	0	0	0	0	0	1	0	0	0
84970	0	0	0	0	2	3	0	0	0	0	0	0
105378639	0	0	0	0	0	0	0	0	0	0	0	0
105378640	7	6	1	4	1	0	0	0	0	0	2	0
105378641	21	29	46	37	152	0	17	7	26	11	3	0
693137	0	0	0	0	0	0	0	0	0	0	0	0
105378642	18	3	10	22	9	4	19	4	12	9	39	8
2709	3	1	76	36	470	4	8	200	247	710	52	95
127534	99	1	87	80	673	3	11	45	84	155	17	59
2707	817	35	825	1534	2905	3	544	1538	679	1455	340	563
2701	260	62	39	72	262	448	24	167	249	70	170	64
113444	619	591	320	402	920	1018	242	1145	2969	887	183	278
58512	58	37	10	127	82	23	128	36	104	24	36	10
653160	43	38	24	30	129	58	31	35	58	47	3	1
100506144	92	272	99	64	441	387	92	239	339	278	1	9
9204	67	68	44	48	94	88	48	47	124	53	5	20
79830	45	36	43	32	56	26	35	45	142	41	8	19
105378644	0	2	0	0	0	1	0	0	0	0	0	1
6421	3186	3165	2907	3133	6111	2222	3141	4217	7018	3432	980	1104
9202	77	137	78	69	221	250	41	112	188	99	10	19
100861513	0	0	0	0	0	2	0	0	1	0	0	0
79932	1859	938	1820	1684	3204	1087	1515	1675	4188	3008	3988	1302
23154	312	302	273	321	827	1009	298	356	1249	421	39	94
339488	35	35	38	100	69	72	64	139	210	273	21	95
105378645	5	8	4	11	12	15	8	19	23	36	4	27
5690	2763	1601	1154	1214	3437	1980	1061	3691	6311	3955	569	923
105378646	0	0	0	0	0	0	0	0	0	0	0	0
127703	171	183	153	200	430	1252	140	403	455	260	73	246
63967	90	77	87	99	226	4	78	305	677	385	278	125
192670	171	144	165	124	396	473	99	109	219	187	69	133
26523	276	376	198	232	459	461	280	229	661	293	88	102
192669	111	102	73	95	179	175	62	67	234	102	53	25
105378647	0	0	0	0	0	0	1	0	0	0	1	0
27285	40	9	2	36	22	62	9	69	28	131	23	10
54936	1037	651	701	1008	1540	1051	1297	1206	2497	1416	305	645
1296	17	86	20	3	663	307	2	23	7	6	3	1
27095	1212	874	674	1044	1756	1913	846	1252	3030	1636	500	524
55700	1454	1073	924	946	2753	9131	495	1439	2672	1240	637	677
9967	1360	1318	938	791	3626	2753	842	1582	3719	1308	165	297
79729	600	81	405	1252	1729	109	428	310	880	620	318	443
55194	1070	436	323	1290	1788	944	682	399	758	323	696	433
83931	1407	706	730	1054	2290	2440	785	1991	2991	1341	829	678
84967	895	685	397	567	984	1758	578	1352	2206	1230	267	485
127700	143	56	68	80	205	271	58	208	131	284	105	110
109616970	0	0	0	0	1	0	0	1	1	0	0	0
107984940	0	0	0	2	0	1	0	1	0	1	0	1
64960	1825	1296	1017	2603	1953	1366	1259	3416	5949	2813	1264	1281
1441	134	100	169	145	137	141	43	60	127	52	6	37
107984941	0	0	0	0	0	0	0	0	0	0	0	0
105378648	0	0	0	0	0	0	0	0	0	0	0	0
2899	0	29	2	0	13	817	0	5	18	1	0	1
100422898	0	0	0	0	0	0	0	0	0	0	0	0
107984942	0	2	1	1	3	1	0	0	0	2	1	0
728431	162	76	168	215	376	60	118	267	76	342	135	332
80149	838	2137	875	1183	5678	402	335	2808	1793	3408	38	1172
102465438	3	15	6	0	25	0	2	3	8	17	0	7
64769	321	324	147	185	645	725	185	143	610	168	36	40
100847010	0	0	0	0	1	0	0	1	0	0	0	0
105378649	2	7	0	2	11	7	0	0	2	1	0	1
79753	56	62	38	22	111	140	27	50	111	61	6	8
7802	675	267	82	53	378	261	33	59	94	70	163	35
29889	1637	1070	1074	1740	2063	685	1140	1590	3981	2023	165	442
284654	0	0	0	0	6	21	0	4	1	0	0	1
54955	77	111	66	28	286	181	51	32	205	73	4	4
55143	541	480	276	366	997	10	379	517	1774	813	43	93
284656	240	126	338	295	361	34	418	658	1883	1172	674	569
105378650	0	0	0	1	0	0	0	0	1	1	0	0
149175	167	192	113	75	231	94	90	295	2159	126	76	86
79693	495	541	291	248	759	276	197	486	1644	523	49	85
127687	932	577	560	594	1644	2042	517	1649	3285	1734	2038	1149
4520	94	91	77	47	231	146	75	118	320	130	24	45
3633	618	402	325	581	1012	982	490	676	885	673	219	326
105378651	1	2	1	0	5	14	0	2	6	3	2	2
10946	1215	941	824	1359	1847	1517	994	1902	4599	1207	516	423
2275	374	113	308	319	557	1551	247	885	388	362	365	108
51118	179	132	164	166	331	351	133	252	739	238	37	57
5453	4	1	0	0	4	3	2	0	3	0	6	1
107985103	0	0	0	0	2	4	0	0	0	0	1	0
105378653	1	0	0	0	1	11	0	0	0	0	7	0
100500801	0	0	0	0	0	0	0	0	0	0	0	0
105378655	0	0	0	2	0	0	0	0	0	0	0	0
105378654	0	1	0	1	0	0	0	0	0	0	0	0
339442	0	0	0	0	0	0	0	0	0	0	0	0
105378657	0	0	0	0	0	0	0	0	0	0	0	0
107984943	0	0	0	0	0	0	0	0	0	0	0	0
105378656	0	0	0	0	0	0	0	1	0	0	0	0
105378658	0	0	0	0	0	0	0	0	0	0	0	0
105378660	0	0	0	0	0	0	0	0	0	20	0	3
64121	81	113	78	53	140	334	30	112	295	139	15	42
100527950	67	61	61	53	103	50	39	95	281	192	12	29
26292	64	60	59	40	91	48	38	85	275	178	9	26
105378663	1	1	1	2	3	2	0	3	3	3	1	1
81025	2	1	2	13	10	1	1	10	6	14	3	4
54933	49	13	70	167	331	8	31	375	118	682	46	223
105378662	5	2	8	20	45	9	3	42	27	62	50	60
79647	162	227	153	62	470	712	42	242	765	289	40	34
4725	9378	6617	2776	10815	6533	5342	4171	12095	22169	11614	11620	3644
23499	657	823	561	363	2297	4607	219	473	2252	652	75	149
643314	3	14	5	5	17	6	7	21	60	7	36	15
105378950	0	1	1	0	2	0	0	0	4	1	0	1
353500	185	319	327	154	1227	191	203	326	540	195	132	135
192217	20	19	11	24	40	14	25	22	109	27	48	18
728448	206	97	323	185	1263	358	228	330	379	196	119	110
8761	2387	2290	2463	1704	3126	2746	2108	3591	4847	2835	1920	417
101929516	152	194	176	42	329	354	120	180	416	203	2	6
677834	0	4	1	1	2	2	2	0	1	1	0	0
26508	339	265	72	143	326	365	59	162	439	69	102	37
84618	0	0	0	0	0	1	0	0	0	0	0	0
51440	2	0	0	0	0	7	0	2	1	0	0	1
10450	1676	1231	1198	2190	2090	2035	2168	2263	3625	2547	1704	1149
656	261	236	167	263	412	319	326	261	817	206	285	140
64064	52	36	33	61	37	24	95	42	264	65	93	72
105378666	0	0	0	1	2	3	0	0	1	0	0	1
101929536	36	19	27	96	74	1	103	26	159	67	13	13
105378951	16	17	26	14	45	2	58	19	109	19	9	8
107985740	17	5	12	6	15	3	28	23	70	14	22	7
105378665	14	6	7	6	13	2	35	13	47	8	15	9
105378667	0	0	0	0	3	0	0	0	0	1	0	0
54802	171	152	171	189	432	236	119	111	520	216	8	36
4610	153	95	121	105	256	44	86	257	872	274	26	48
105378668	2	3	2	6	10	3	2	7	30	5	0	2
84879	1562	336	387	1326	1269	501	415	1425	1146	1496	337	1019
105378669	6	5	10	10	30	7	13	2	14	11	9	2
10487	668	1298	363	220	1843	2249	145	689	1767	746	56	92
5538	579	865	313	233	1049	1429	128	701	1352	638	83	114
105378671	0	0	0	0	0	0	0	0	0	1	0	0
6018	29	44	28	20	51	38	12	29	72	30	1	6
127391	0	1	0	0	0	0	1	0	1	0	0	1
10269	54	61	60	32	151	123	21	61	130	86	13	17
1298	233	1249	748	223	1659	293	239	7532	836	2575	306	1700
107984945	0	0	1	1	0	1	0	1	1	0	1	0
64744	895	782	351	576	693	626	375	695	2194	833	277	550
65243	11	17	10	6	29	5	5	7	23	1	8	4
339559	12	13	10	6	57	40	10	4	10	18	2	0
105378672	7	6	17	15	14	15	9	10	4	15	0	5
64789	76	73	57	61	430	181	101	127	111	105	14	36
127396	14	9	4	3	29	45	7	10	39	16	6	2
105378673	0	0	0	0	0	0	0	0	0	0	0	0
9783	34	34	34	14	59	349	17	133	378	468	19	67
105378675	0	0	3	3	7	3	4	9	37	122	1	14
105378674	0	0	0	0	0	0	0	0	2	2	0	0
100130557	62	45	59	108	333	106	116	51	235	123	29	36
4802	848	738	443	761	1697	1306	1001	709	2060	799	94	230
407034	0	1	0	0	0	1	0	0	0	1	0	0
407031	0	0	0	0	0	0	0	0	2	0	0	0
